user_id,first_seen_timestamp,user_type,is_employee,is_test_account,is_bot
U002480,2026-07-13 14:01:02,new,False,False,False
U002481,2026-07-14 15:48:38,new,False,False,False
U002482,2025-09-27 16:03:03,returning,False,False,False
U002483,2026-04-06 15:17:59,returning,False,False,False
U002484,2026-06-21 07:25:54,returning,False,False,False
U002485,2026-07-05 12:59:15,new,False,False,False
U002486,2025-07-21 16:22:19,returning,False,False,False
U002487,2026-07-13 01:16:40,new,False,False,False
U002488,2026-04-19 23:55:36,returning,False,False,False
U002489,2026-07-07 22:09:06,new,False,False,False
U002490,2026-07-11 15:45:10,new,False,False,False
U002491,2025-09-28 09:38:39,returning,False,False,False
U002492,2026-06-28 22:42:22,returning,False,False,False
U002493,2025-11-08 07:53:51,returning,False,False,False
U002494,2026-07-03 08:33:45,new,False,False,False
U002495,2025-12-12 16:14:30,returning,False,False,False
U002496,2025-09-25 10:44:13,returning,False,False,False
U002497,2025-07-27 13:38:53,returning,False,False,False
U002498,2025-07-18 01:24:42,returning,False,False,False
U002499,2025-07-22 20:23:36,returning,False,False,False
U002500,2026-03-12 04:58:17,returning,False,False,False
U002501,2026-06-16 16:20:31,returning,False,False,False
U002502,2025-09-25 21:13:59,returning,False,False,False
U002503,2025-08-14 07:21:20,returning,False,False,False
U002504,2026-07-03 01:40:13,new,True,False,False
U002505,2026-07-01 07:11:02,new,False,False,False
U002506,2025-12-16 18:58:57,returning,False,False,False
U002507,2026-07-13 12:23:32,new,False,False,False
U002508,2026-06-16 23:52:11,returning,False,False,False
U002509,2026-05-23 12:14:12,returning,False,False,False
U002510,2026-07-05 15:04:18,new,False,False,False
U002511,2026-07-08 05:29:51,new,False,False,False
U002512,2026-07-08 20:39:58,new,False,False,False
U002513,2026-07-11 15:40:17,new,False,False,False
U002514,2026-07-06 10:40:06,new,False,False,False
U002515,2026-07-04 13:50:14,new,False,False,False
U002516,2026-07-13 09:54:57,new,False,False,False
U002517,2026-07-14 23:55:23,new,False,False,False
U002518,2025-07-03 23:12:49,returning,False,False,False
U002519,2026-04-03 18:39:00,returning,False,False,False
U002520,2025-10-14 18:51:34,returning,False,False,False
U002521,2025-09-03 21:30:41,returning,False,False,False
U002522,2026-07-02 21:31:19,new,False,False,False
U002523,2026-01-18 22:56:44,returning,False,False,False
U002524,2026-07-11 06:06:34,new,False,False,False
U002525,2026-01-13 17:40:39,returning,False,False,False
U002526,2026-01-18 15:44:04,returning,False,False,False
U002527,2026-07-09 10:06:10,new,False,False,False
U002528,2025-10-21 10:19:16,returning,False,False,False
U002529,2025-11-25 13:11:55,returning,False,False,False
U002530,2025-10-07 09:28:02,returning,False,False,False
U002531,2026-01-02 14:31:08,returning,False,False,False
U002532,2025-12-15 22:04:29,returning,False,False,False
U002533,2026-07-03 04:58:10,new,False,False,False
U002534,2025-10-07 03:41:39,returning,False,False,False
U002535,2026-06-23 09:42:47,returning,False,False,False
U002536,2026-07-07 19:21:44,new,False,False,False
U002537,2026-07-11 19:30:01,new,False,False,False
U002538,2026-01-06 06:38:40,returning,False,False,False
U002539,2026-07-04 20:52:09,new,False,False,False
U002540,2025-08-12 10:04:06,returning,False,False,False
U002541,2026-02-19 02:33:56,returning,False,False,False
U002542,2026-07-01 21:36:03,new,False,False,False
U002543,2026-03-19 23:13:09,returning,False,False,False
U002544,2025-10-02 19:57:58,returning,False,False,False
U002545,2026-07-07 09:36:29,new,False,False,False
U002546,2026-07-07 10:33:48,new,False,False,False
U002547,2026-07-05 11:09:22,new,False,False,False
U002548,2026-04-14 12:41:52,returning,False,False,False
U002549,2026-07-13 13:12:25,new,False,False,False
U002550,2026-01-29 15:02:35,returning,False,False,False
U002551,2025-10-02 16:25:15,returning,False,False,False
U002552,2026-02-21 18:09:49,returning,False,False,False
U002553,2026-07-08 04:00:13,new,False,False,False
U002554,2026-07-05 08:52:50,new,False,False,False
U002555,2025-12-07 16:55:57,returning,False,False,False
U002556,2025-12-22 08:55:15,returning,False,False,False
U002557,2026-07-03 21:41:54,new,False,False,False
U002558,2026-04-03 05:33:05,returning,False,False,False
U002559,2025-07-30 18:26:30,returning,False,False,False
U002560,2026-07-14 08:32:14,new,False,False,False
U002561,2025-09-04 04:21:13,returning,False,False,False
U002562,2026-05-05 19:55:50,returning,False,False,False
U002563,2026-07-10 04:23:40,new,False,False,False
U002564,2026-07-05 04:34:51,new,False,False,False
U002565,2026-07-05 17:43:25,new,False,False,False
U002566,2026-07-09 04:52:49,new,False,False,False
U002567,2026-07-11 05:05:59,new,False,False,False
U002568,2025-08-22 23:09:31,returning,False,False,False
U002569,2026-04-01 12:16:36,returning,False,False,False
U002570,2026-05-13 07:11:45,returning,False,False,False
U002571,2025-11-03 21:52:56,returning,False,False,False
U002572,2026-06-09 16:44:53,returning,False,False,False
U002573,2025-07-20 03:47:11,returning,False,False,False
U002574,2026-07-12 14:45:38,new,False,False,False
U002575,2026-04-02 09:37:09,returning,False,False,False
U002576,2025-11-25 20:31:12,returning,False,False,False
U002577,2026-07-12 23:54:36,new,False,False,False
U002578,2026-07-08 17:58:37,new,False,False,False
U002579,2026-02-13 04:39:56,returning,False,False,False
U002580,2025-09-19 21:02:08,returning,False,False,False
U002581,2026-07-06 06:33:24,new,False,False,False
U002582,2025-09-17 17:20:42,returning,False,False,False
U002583,2026-01-07 22:04:41,returning,False,False,False
U002584,2025-12-07 07:29:45,returning,False,False,False
U002585,2025-10-13 17:06:22,returning,False,False,False
U002586,2026-05-22 18:51:06,returning,False,False,False
U002587,2026-07-14 00:19:38,new,False,False,False
U002588,2026-07-07 00:10:13,new,False,False,False
U002589,2025-12-11 10:08:27,returning,False,False,False
U002590,2025-07-11 05:54:44,returning,False,False,False
U002591,2026-07-06 13:08:16,new,False,False,False
U002592,2026-07-14 22:00:03,new,False,False,False
U002593,2026-07-06 08:20:50,new,False,False,False
U002594,2025-10-28 02:59:00,returning,False,False,False
U002595,2026-07-13 20:43:27,new,False,False,False
U002596,2025-09-06 01:05:21,returning,False,False,False
U002597,2025-08-28 15:28:20,returning,False,False,False
U002598,2025-12-13 09:53:15,returning,False,False,False
U002599,2026-04-26 08:48:31,returning,False,False,False
U002600,2026-07-01 11:15:27,new,False,False,False
U002601,2026-03-04 09:03:36,returning,False,False,False
U002602,2026-02-24 00:31:55,returning,False,False,False
U002603,2026-06-26 08:40:31,returning,False,False,False
U002604,2026-02-24 17:08:12,returning,False,False,False
U002605,2026-07-08 23:41:45,new,False,False,False
U002606,2026-07-04 19:27:03,new,False,False,False
U002607,2026-01-03 14:27:57,returning,False,False,False
U002608,2026-07-14 02:48:10,new,False,False,False
U002609,2026-06-28 17:33:54,returning,False,False,False
U002610,2026-06-13 22:53:05,returning,False,False,False
U002611,2026-04-10 04:06:22,returning,False,False,False
U002612,2025-08-07 09:31:31,returning,False,False,False
U002613,2026-07-07 09:53:25,new,False,False,False
U002614,2026-07-12 15:06:51,new,False,False,False
U002615,2025-11-15 18:46:21,returning,False,False,False
U002616,2026-06-03 17:00:17,returning,False,False,False
U002617,2025-11-22 10:20:21,returning,False,False,False
U002618,2025-10-03 10:55:37,returning,False,False,False
U002619,2025-10-24 16:56:39,returning,False,False,False
U002620,2025-10-30 10:43:05,returning,False,False,False
U002621,2026-02-09 06:54:06,returning,False,False,False
U002622,2026-04-15 01:08:27,returning,False,False,False
U002623,2025-10-05 05:22:26,returning,False,False,False
U002624,2026-07-07 08:29:53,new,False,False,False
U002625,2026-07-01 08:57:32,new,False,False,False
U002626,2026-02-14 15:29:17,returning,False,False,False
U002627,2025-07-21 10:43:06,returning,False,False,False
U002628,2025-07-15 08:46:21,returning,False,False,False
U002629,2026-06-14 03:15:25,returning,False,False,False
U002630,2026-01-15 10:29:44,returning,False,False,False
U002631,2025-09-11 20:57:18,returning,False,False,False
U002632,2025-09-02 21:33:26,returning,False,False,False
U002633,2025-07-28 06:49:39,returning,False,False,False
U002634,2026-07-14 11:56:40,new,False,False,False
U002635,2026-03-11 14:17:04,returning,False,False,False
U002636,2025-12-29 18:17:32,returning,False,False,False
U002637,2026-05-23 18:24:07,returning,False,False,False
U002638,2026-01-04 06:48:55,returning,False,False,False
U002639,2026-04-16 12:27:21,returning,False,False,False
U002640,2025-11-01 02:39:26,returning,False,False,False
U002641,2026-07-06 11:23:51,new,False,False,False
U002642,2026-02-18 19:28:54,returning,False,False,False
U002643,2026-07-11 07:12:42,new,False,False,False
U002644,2025-07-25 01:31:24,returning,False,False,False
U002645,2026-01-26 09:42:43,returning,False,False,False
U002646,2025-12-27 12:29:31,returning,False,False,False
U002647,2026-01-07 10:15:56,returning,False,False,False
U002648,2025-08-30 21:58:32,returning,False,False,False
U002649,2026-02-09 19:55:44,returning,False,False,False
U002650,2026-07-01 10:37:02,new,False,False,False
U002651,2026-05-21 16:46:30,returning,False,False,False
U002652,2026-04-03 21:02:08,returning,False,False,False
U002653,2026-06-02 19:25:03,returning,False,False,False
U002654,2026-07-01 22:44:03,new,False,False,False
U002655,2026-04-10 21:52:22,returning,False,False,False
U002656,2026-01-03 10:34:42,returning,False,False,False
U002657,2025-09-28 14:36:28,returning,False,False,False
U002658,2026-07-05 23:27:46,new,False,False,False
U002659,2026-07-07 22:51:53,new,False,False,False
U002660,2025-10-15 17:20:36,returning,False,False,False
U002661,2025-09-27 23:19:29,returning,False,False,False
U002662,2026-07-10 09:48:38,new,False,False,False
U002663,2026-04-18 12:56:40,returning,False,False,False
U002664,2026-07-05 11:40:11,new,False,False,False
U002665,2025-12-15 02:20:38,returning,False,False,False
U002666,2025-12-15 03:33:25,returning,False,False,False
U002667,2026-07-14 22:05:47,new,False,False,False
U002668,2025-11-16 10:01:14,returning,False,False,False
U002669,2026-04-28 20:25:26,returning,False,False,False
U002670,2025-09-23 04:32:13,returning,False,False,False
U002671,2026-07-04 13:03:14,new,False,False,False
U002672,2026-07-10 09:07:40,new,False,True,False
U002673,2025-12-11 23:05:15,returning,False,False,False
U002674,2025-09-30 16:13:49,returning,False,False,False
U002675,2026-07-14 18:33:41,new,False,False,False
U002676,2026-02-19 15:26:37,returning,False,False,False
U002677,2025-08-20 16:24:34,returning,False,False,False
U002678,2026-03-28 09:23:13,returning,False,False,False
U002679,2025-08-08 13:05:44,returning,False,False,False
U002680,2025-09-20 18:39:29,returning,False,False,False
U002681,2025-11-05 05:08:54,returning,False,False,False
U002682,2026-07-12 05:17:36,new,False,False,False
U002683,2026-03-02 22:14:24,returning,False,False,False
U002684,2026-07-07 00:33:57,new,False,False,False
U002685,2026-07-13 22:25:14,new,False,False,False
U002686,2026-07-03 08:30:54,new,False,False,False
U002687,2026-07-05 15:56:15,new,False,False,False
U002688,2026-02-11 23:52:13,returning,False,False,False
U002689,2025-12-14 02:30:52,returning,False,False,False
U002690,2025-10-07 18:42:35,returning,False,False,False
U002691,2026-05-05 01:31:34,returning,False,False,False
U002692,2026-07-04 17:47:31,new,False,False,False
U002693,2026-03-22 19:31:47,returning,False,False,False
U002694,2026-02-16 17:07:00,returning,False,False,False
U002695,2025-08-14 09:12:52,returning,False,False,False
U002696,2026-07-10 23:11:03,new,False,False,False
U002697,2026-07-08 12:22:23,new,False,False,False
U002698,2026-07-06 19:55:33,new,False,False,False
U002699,2026-06-14 19:06:03,returning,False,False,True
U002700,2026-07-07 18:23:09,new,False,False,False
U002701,2026-05-10 19:38:51,returning,False,False,False
U002702,2026-01-19 03:23:58,returning,False,False,False
U002703,2025-07-01 00:49:03,returning,False,False,False
U002704,2026-04-04 07:42:44,returning,False,False,False
U002705,2026-01-21 07:35:40,returning,False,False,False
U002706,2026-06-08 22:10:13,returning,True,False,False
U002707,2026-07-08 23:16:59,new,False,False,False
U002708,2025-10-17 15:01:41,returning,False,False,False
U002709,2026-07-05 07:27:33,new,False,False,False
U002710,2026-07-02 08:32:14,new,False,False,False
U002711,2026-07-02 00:26:52,new,False,False,False
U002712,2025-08-13 05:20:39,returning,False,False,False
U002713,2026-07-11 13:33:31,new,False,False,False
U002714,2026-07-01 14:21:25,new,False,False,False
U002715,2026-02-22 19:32:33,returning,False,False,False
U002716,2026-07-06 11:36:15,new,False,False,False
U002717,2026-02-05 19:19:33,returning,False,False,False
U002718,2025-08-09 16:52:11,returning,False,False,False
U002719,2026-07-04 11:59:06,new,False,False,False
U002720,2026-07-09 10:15:20,new,False,False,False
U002721,2026-01-20 06:10:08,returning,False,False,False
U002722,2025-07-29 08:03:32,returning,False,False,False
U002723,2026-01-20 07:33:17,returning,False,False,False
U002724,2025-11-06 11:03:28,returning,False,False,False
U002725,2026-05-18 07:37:11,returning,False,False,False
U002726,2026-07-05 01:42:51,new,False,False,False
U002727,2025-12-01 04:28:55,returning,False,False,False
U002728,2026-07-10 14:50:10,new,False,False,False
U002729,2025-12-27 01:56:22,returning,False,False,False
U002730,2026-07-05 16:23:15,new,False,False,False
U002731,2025-10-06 00:27:15,returning,False,False,True
U002732,2026-07-02 14:52:11,new,False,False,False
U002733,2026-07-06 16:09:59,new,False,False,False
U002734,2026-07-07 08:46:18,new,False,False,False
U002735,2026-04-30 22:35:49,returning,False,False,False
U002736,2025-11-14 16:18:37,returning,False,False,False
U002737,2025-07-15 19:39:11,returning,False,False,False
U002738,2026-07-12 04:24:14,new,False,False,False
U002739,2025-07-13 13:59:39,returning,False,False,False
U002740,2026-03-05 20:03:32,returning,False,False,False
U002741,2026-07-12 15:54:35,new,False,False,False
U002742,2026-04-02 07:00:16,returning,False,False,False
U002743,2026-02-02 06:51:38,returning,False,False,False
U002744,2025-10-19 10:27:26,returning,False,False,False
U002745,2025-12-25 14:27:59,returning,False,False,False
U002746,2026-07-13 04:07:46,new,False,False,False
U002747,2025-09-08 14:01:43,returning,False,False,False
U002748,2026-01-05 04:50:17,returning,False,False,False
U002749,2025-11-29 17:56:16,returning,False,False,False
U002750,2025-12-07 02:25:05,returning,False,False,False
U002751,2025-11-12 13:00:27,returning,False,False,False
U002752,2026-03-06 08:01:40,returning,False,False,False
U002753,2026-07-01 02:37:45,new,False,False,False
U002754,2025-08-05 04:03:08,returning,False,False,False
U002755,2026-02-03 22:48:25,returning,False,False,False
U002756,2025-07-06 13:09:00,returning,False,False,False
U002757,2026-07-03 22:55:56,new,False,False,False
U002758,2026-04-06 03:48:27,returning,False,False,False
U002759,2025-11-26 10:08:26,returning,False,False,False
U002760,2026-03-28 03:45:04,returning,False,False,False
U002761,2026-03-13 21:49:45,returning,False,False,False
U002762,2026-07-09 09:46:12,new,False,False,False
U002763,2026-07-12 18:02:09,new,False,False,False
U002764,2026-06-05 01:09:29,returning,False,False,False
U002765,2026-07-08 14:23:34,new,False,False,False
U002766,2026-02-27 18:51:36,returning,False,False,False
U002767,2026-07-03 13:13:05,new,False,False,False
U002768,2026-03-11 10:17:22,returning,False,False,False
U002769,2026-03-05 08:33:28,returning,False,False,False
U002770,2026-05-31 21:16:07,returning,False,False,False
U002771,2026-07-09 20:11:11,new,False,False,False
U002772,2026-07-03 05:19:02,new,False,False,False
U002773,2026-02-15 05:11:25,returning,False,False,False
U002774,2026-05-30 13:27:26,returning,False,False,False
U002775,2025-11-20 17:48:05,returning,False,False,False
U002776,2026-07-07 12:27:38,new,False,False,False
U002777,2026-07-07 21:28:30,new,False,False,False
U002778,2026-07-07 18:35:03,new,False,False,False
U002779,2025-09-15 08:15:20,returning,False,False,False
U002780,2025-10-09 18:56:29,returning,False,False,False
U002781,2025-08-16 20:33:26,returning,False,False,False
U002782,2026-07-09 11:38:48,new,False,False,False
U002783,2026-05-19 20:12:21,returning,False,False,False
U002784,2026-07-12 21:28:03,new,False,False,False
U002785,2026-07-02 19:58:55,new,False,False,False
U002786,2025-09-06 11:20:49,returning,False,False,False
U002787,2025-08-16 17:49:43,returning,False,True,False
U002788,2026-04-18 19:48:51,returning,False,False,False
U002789,2026-07-01 07:10:00,new,False,False,False
U002790,2026-02-16 06:43:38,returning,False,False,False
U002791,2025-10-14 01:34:10,returning,False,False,False
U002792,2025-08-08 02:43:07,returning,False,False,False
U002793,2026-06-30 12:46:02,returning,False,False,False
U002794,2026-06-03 03:20:26,returning,False,False,False
U002795,2026-07-05 12:49:33,new,False,False,True
U002796,2025-08-24 14:19:07,returning,False,False,False
U002797,2026-07-05 16:19:33,new,False,False,False
U002798,2025-09-12 23:03:51,returning,False,False,False
U002799,2026-02-04 10:14:09,returning,False,False,False
U002800,2026-07-14 20:41:35,new,False,False,False
U002801,2026-03-31 10:25:19,returning,False,False,False
U002802,2025-10-16 00:05:05,returning,False,False,False
U002803,2025-11-24 00:51:14,returning,False,False,False
U002804,2026-03-18 01:31:43,returning,False,False,False
U002805,2026-05-29 15:20:21,returning,False,False,False
U002806,2026-06-22 02:42:57,returning,False,False,False
U002807,2026-03-14 08:59:17,returning,False,False,False
U002808,2026-07-09 02:52:32,new,False,False,False
U002809,2025-09-23 17:15:35,returning,False,False,False
U002810,2026-05-01 18:52:57,returning,False,False,False
U002811,2026-01-11 01:50:17,returning,False,False,False
U002812,2026-07-10 11:40:04,new,False,False,False
U002813,2026-06-12 03:27:56,returning,False,False,False
U002814,2026-07-14 15:39:26,new,False,False,False
U002815,2025-12-05 10:45:41,returning,False,False,False
U002816,2025-11-13 01:19:51,returning,False,False,False
U002817,2026-06-11 12:09:48,returning,False,False,False
U002818,2026-01-09 01:50:24,returning,False,False,False
U002819,2026-05-09 00:50:16,returning,False,False,False
U002820,2026-07-04 10:15:12,new,False,False,False
U002821,2026-02-15 20:16:18,returning,False,False,False
U002822,2026-02-16 01:56:53,returning,False,False,False
U002823,2026-02-25 04:48:38,returning,False,False,False
U002824,2025-11-02 13:52:13,returning,False,False,False
U002825,2025-08-14 05:07:13,returning,False,False,False
U002826,2026-05-09 05:06:54,returning,False,False,False
U002827,2025-12-01 19:18:10,returning,False,False,False
U002828,2026-05-25 06:33:05,returning,False,False,False
U002829,2026-04-02 11:55:26,returning,False,False,False
U002830,2026-07-12 02:47:22,new,False,False,False
U002831,2026-04-21 05:35:14,returning,False,False,False
U002832,2026-07-12 21:05:34,new,False,False,False
U002833,2025-11-21 01:29:12,returning,False,False,False
U002834,2026-05-24 23:44:47,returning,False,False,False
U002835,2025-11-10 05:28:35,returning,False,False,False
U002836,2026-07-10 15:53:09,new,False,False,False
U002837,2026-07-07 08:58:38,new,False,False,False
U002838,2026-07-09 22:17:45,new,False,False,False
U002839,2026-04-17 04:17:28,returning,False,False,False
U002840,2025-12-19 02:02:05,returning,False,False,False
U002841,2025-11-15 05:34:53,returning,False,False,False
U002842,2026-07-05 04:15:52,new,False,False,False
U002843,2026-05-27 09:05:22,returning,False,False,False
U002844,2026-04-26 01:27:43,returning,False,False,False
U002845,2026-07-05 18:24:54,new,False,False,False
U002846,2025-11-19 19:23:07,returning,False,False,False
U002847,2026-07-07 17:30:59,new,False,False,False
U002848,2026-05-03 11:49:34,returning,False,False,False
U002849,2026-07-07 08:18:24,new,False,False,True
U002850,2026-06-27 13:48:54,returning,False,False,False
U002851,2026-07-07 06:23:24,new,False,False,False
U002852,2026-01-20 16:12:21,returning,False,False,False
U002853,2026-04-18 18:20:38,returning,False,False,False
U002854,2026-07-14 21:35:46,new,False,False,False
U002855,2026-06-01 13:31:48,returning,False,False,False
U002856,2026-07-06 19:58:52,new,False,False,False
U002857,2025-11-09 13:14:38,returning,False,False,False
U002858,2025-07-01 08:20:24,returning,False,False,False
U002859,2026-03-24 22:05:36,returning,False,False,False
U002860,2026-07-05 23:54:40,new,False,False,False
U002861,2026-05-23 12:54:06,returning,False,False,False
U002862,2026-07-14 23:31:38,new,False,False,False
U002863,2026-04-27 16:54:12,returning,False,False,True
U002864,2026-03-04 01:48:36,returning,False,False,False
U002865,2026-02-28 10:53:09,returning,False,False,False
U002866,2026-04-06 17:06:11,returning,False,False,False
U002867,2025-07-24 20:24:11,returning,False,False,False
U002868,2026-04-11 14:52:11,returning,False,False,False
U002869,2025-07-27 22:11:44,returning,False,False,False
U002870,2025-09-20 23:03:20,returning,False,False,False
U002871,2025-11-11 19:06:59,returning,False,False,False
U002872,2026-07-05 12:49:18,new,False,False,False
U002873,2026-01-08 23:09:10,returning,False,False,False
U002874,2026-02-02 21:44:00,returning,False,False,False
U002875,2026-05-16 13:37:09,returning,False,False,False
U002876,2026-07-09 12:18:30,new,False,False,False
U002877,2025-07-30 18:37:53,returning,False,False,False
U002878,2026-02-25 17:39:58,returning,False,False,False
U002879,2026-07-03 16:27:23,new,False,False,False
U002880,2026-04-14 20:56:32,returning,False,False,False
U002881,2026-07-05 09:22:52,new,False,False,False
U002882,2026-04-20 22:48:21,returning,False,False,False
U002883,2026-03-10 20:54:48,returning,False,False,False
U002884,2025-09-09 13:31:01,returning,False,False,False
U002885,2026-03-27 21:41:54,returning,False,False,False
U002886,2026-06-11 06:24:57,returning,False,False,False
U002887,2026-01-20 08:37:18,returning,False,False,False
U002888,2026-07-10 01:01:53,new,False,False,False
U002889,2026-04-20 09:20:38,returning,False,False,False
U002890,2026-07-08 15:44:24,new,False,False,False
U002891,2025-09-04 22:00:40,returning,False,False,False
U002892,2026-07-14 20:13:00,new,False,False,False
U002893,2026-07-03 23:52:53,new,False,False,False
U002894,2025-08-10 11:35:26,returning,False,False,False
U002895,2026-07-11 00:56:01,new,False,False,False
U002896,2026-07-13 10:07:32,new,False,False,False
U002897,2025-12-28 19:22:28,returning,False,False,False
U002898,2026-05-16 06:59:57,returning,False,False,False
U002899,2026-07-02 01:54:19,new,False,False,False
U002900,2026-01-15 08:00:00,returning,False,False,False
U002901,2026-07-01 04:39:36,new,False,False,False
U002902,2026-02-16 23:26:19,returning,False,False,False
U002903,2025-10-13 01:16:10,returning,False,False,False
U002904,2025-09-12 02:48:19,returning,False,False,False
U002905,2026-04-04 07:16:47,returning,False,False,False
U002906,2026-07-04 03:26:23,new,False,False,False
U002907,2025-12-22 15:30:39,returning,False,False,False
U002908,2026-07-05 02:26:52,new,False,False,False
U002909,2025-07-29 02:11:23,returning,False,False,False
U002910,2025-12-29 08:15:22,returning,False,False,False
U002911,2026-05-03 04:12:25,returning,False,False,False
U002912,2025-07-19 07:29:45,returning,False,False,False
U002913,2026-01-19 12:13:42,returning,False,False,False
U002914,2026-07-07 16:05:06,new,False,False,False
U002915,2025-12-27 13:36:42,returning,False,False,False
U002916,2026-05-11 00:36:37,returning,False,False,False
U002917,2026-06-11 19:30:54,returning,False,False,False
U002918,2026-05-30 14:50:23,returning,False,False,False
U002919,2025-11-21 22:13:31,returning,False,False,False
U002920,2026-02-12 07:13:16,returning,False,False,False
U002921,2025-11-30 07:05:34,returning,False,False,False
U002922,2025-09-16 20:38:34,returning,False,False,False
U002923,2026-07-02 05:09:05,new,False,False,False
U002924,2026-07-05 07:05:33,new,False,False,False
U002925,2026-07-06 00:23:13,new,False,False,True
U002926,2025-07-24 13:11:28,returning,False,False,False
U002927,2025-10-25 20:44:53,returning,False,False,False
U002928,2025-09-28 09:24:30,returning,False,False,False
U002929,2025-10-14 13:54:45,returning,False,False,False
U002930,2026-02-19 18:49:29,returning,False,False,False
U002931,2025-08-14 16:24:16,returning,False,False,False
U002932,2025-11-24 11:37:20,returning,False,False,False
U002933,2026-06-14 21:01:11,returning,False,False,False
U002934,2025-09-26 11:22:50,returning,False,False,False
U002935,2026-04-03 18:32:10,returning,False,False,False
U002936,2026-07-01 04:36:53,new,False,False,False
U002937,2025-07-05 03:54:47,returning,False,False,False
U002938,2025-12-10 19:50:37,returning,False,False,False
U002939,2026-02-11 13:53:34,returning,False,False,False
U002940,2025-11-15 10:47:19,returning,False,False,False
U002941,2025-09-30 00:15:59,returning,False,False,False
U002942,2026-07-07 05:48:23,new,False,False,False
U002943,2026-04-19 01:15:24,returning,False,False,False
U002944,2026-07-01 02:19:14,new,False,False,False
U002945,2026-04-04 13:51:34,returning,False,False,False
U002946,2026-07-06 15:22:37,new,False,False,False
U002947,2026-07-10 14:33:50,new,False,False,False
U002948,2026-07-11 20:35:19,new,False,False,False
U002949,2025-07-11 19:24:28,returning,False,False,False
U002950,2025-10-13 04:41:08,returning,False,False,False
U002951,2026-07-06 20:26:31,new,False,False,False
U002952,2025-07-21 13:37:21,returning,False,False,False
U002953,2026-07-07 13:01:27,new,False,False,False
U002954,2025-12-13 04:42:50,returning,False,False,False
U002955,2025-08-01 11:06:13,returning,False,False,False
U002956,2026-03-08 02:01:56,returning,False,False,False
U002957,2026-04-16 08:25:58,returning,False,False,False
U002958,2026-05-25 02:42:42,returning,False,False,False
U002959,2025-08-23 08:40:08,returning,False,False,False
U002960,2026-04-17 04:10:19,returning,False,False,False
U002961,2026-07-13 14:54:04,new,False,False,False
U002962,2026-05-26 21:19:42,returning,False,False,False
U002963,2026-07-04 03:29:16,new,False,False,False
U002964,2025-10-20 14:00:15,returning,False,False,False
U002965,2026-07-09 05:17:54,new,False,False,False
U002966,2025-07-08 06:22:42,returning,False,False,False
U002967,2026-07-05 08:13:18,new,False,False,False
U002968,2026-06-17 23:46:10,returning,False,False,False
U002969,2026-07-12 18:04:41,new,False,False,False
U002970,2026-06-26 06:34:53,returning,False,False,False
U002971,2026-03-26 03:08:25,returning,False,False,False
U002972,2026-07-06 23:56:46,new,False,False,False
U002973,2025-11-22 03:05:06,returning,False,False,False
U002974,2026-03-11 23:38:05,returning,False,False,False
U002975,2026-01-13 04:01:59,returning,False,False,False
U002976,2025-07-18 04:10:56,returning,False,False,False
U002977,2026-07-09 09:04:08,new,False,False,False
U002978,2026-03-22 22:32:50,returning,False,False,False
U002979,2025-11-30 21:11:17,returning,False,False,False
U002980,2025-10-05 15:14:09,returning,False,False,False
U002981,2026-07-06 04:50:12,new,False,False,False
U002982,2026-06-23 02:53:51,returning,False,False,False
U002983,2026-07-14 14:29:46,new,False,False,False
U002984,2026-07-01 07:52:11,new,False,False,False
U002985,2026-07-12 03:10:58,new,False,False,False
U002986,2026-05-23 22:06:09,returning,False,False,False
U002987,2026-04-29 19:11:17,returning,False,False,False
U002988,2026-07-09 15:43:23,new,False,False,False
U002989,2025-10-26 06:45:37,returning,False,False,False
U002990,2026-07-02 20:17:44,new,False,False,False
U002991,2026-07-13 16:23:20,new,False,False,False
U002992,2026-03-21 06:28:29,returning,False,False,False
U002993,2026-07-01 12:28:45,new,False,False,False
U002994,2026-07-01 07:05:05,new,False,False,False
U002995,2025-11-16 22:04:43,returning,False,False,False
U002996,2025-12-21 13:21:38,returning,False,False,False
U002997,2025-10-04 05:45:21,returning,False,False,False
U002998,2025-09-04 03:13:59,returning,False,False,False
U002999,2026-07-08 06:50:06,new,False,False,False
U003000,2026-07-03 10:21:58,new,False,False,False
U003001,2025-10-03 04:14:01,returning,False,False,False
U003002,2026-07-03 12:55:55,new,False,False,False
U003003,2026-07-02 20:33:42,new,False,False,False
U003004,2026-06-24 11:40:27,returning,False,False,False
U003005,2025-09-01 06:53:40,returning,False,False,False
U003006,2026-07-02 09:01:44,new,False,False,False
U003007,2025-07-21 18:52:44,returning,False,False,False
U003008,2026-07-14 14:42:22,new,False,False,False
U003009,2026-07-12 14:21:55,new,False,False,False
U003010,2025-09-29 21:49:03,returning,False,False,False
U003011,2026-07-02 16:12:52,new,False,False,False
U003012,2026-07-05 10:55:56,new,False,False,False
U003013,2025-07-16 04:20:43,returning,False,False,False
U003014,2026-07-10 10:08:19,new,False,False,False
U003015,2026-04-08 11:15:02,returning,False,False,False
U003016,2026-03-22 01:51:49,returning,False,True,False
U003017,2026-03-04 03:29:18,returning,False,False,False
U003018,2026-07-07 22:03:11,new,False,False,False
U003019,2025-12-19 22:50:44,returning,False,False,False
U003020,2026-06-16 21:13:44,returning,False,False,False
U003021,2026-02-12 00:26:18,returning,False,False,False
U003022,2026-04-03 18:54:06,returning,False,False,False
U003023,2026-03-06 04:56:23,returning,False,False,False
